Wavelength (nm),SLS201L Power (a.u.),
2339.528809,0.334912984,
2339.796875,0.334772603,
2340.065186,0.334631615,
2340.333252,0.334490753,
2340.601807,0.33434986,
2340.870117,0.33420844,
2341.138672,0.334066566,
2341.406982,0.333924072,
2341.675781,0.333780264,
2341.944336,0.333635573,
2342.213135,0.333490323,
2342.482178,0.333344279,
2342.750977,0.333197615,
2343.019775,0.333050307,
2343.288818,0.332902314,
2343.557861,0.332753915,
2343.826904,0.332605255,
2344.095947,0.332456298,
2344.365234,0.33230711,
2344.634521,0.332157164,
2344.903809,0.332006047,
2345.17334,0.331854406,
2345.442627,0.331701963,
2345.712158,0.33154905,
2345.981689,0.331395688,
2346.251465,0.331242282,
2346.52124,0.331088901,
2346.790771,0.330934937,
2347.060791,0.33078121,
2347.330566,0.330626956,
2347.600586,0.330472473,
2347.87085,0.330316955,
2348.140869,0.330160228,
2348.411133,0.330001736,
2348.681152,0.329842627,
2348.951416,0.329683372,
2349.221924,0.32952351,
2349.492188,0.329363802,
2349.762695,0.329204095,
2350.033203,0.32904425,
2350.303711,0.328883811,
2350.574463,0.328722632,
2350.844971,0.328561002,
2351.115723,0.328399425,
2351.386719,0.328237266,
2351.657471,0.328073864,
2351.928467,0.327909865,
2352.199463,0.327745429,
2352.470459,0.327580291,
2352.741699,0.327414822,
2353.012939,0.327248833,
2353.284424,0.327082261,
2353.555664,0.326915168,
2353.827148,0.326747147,
2354.098633,0.326577617,
2354.370117,0.326407244,
2354.641602,0.326236076,
2354.91333,0.326063647,
2355.185059,0.32589091,
2355.456787,0.325717821,
2355.728516,0.325544902,
2356.000488,0.325371835,
2356.272461,0.325198815,
2356.544434,0.325025519,
2356.816406,0.32485233,
2357.088623,0.32467874,
2357.36084,0.324504483,
2357.633057,0.3243303,
2357.905273,0.32415475,
2358.177734,0.323978207,
2358.450195,0.323801339,
2358.7229,0.323624211,
2358.995605,0.323446282,
2359.268311,0.323268067,
2359.541016,0.323089279,
2359.813721,0.32290974,
2360.086426,0.322729798,
2360.359375,0.322548842,
2360.632324,0.322367939,
2360.905273,0.322187069,
2361.178467,0.322005109,
2361.45166,0.321822335,
2361.724854,0.321639784,
2361.998047,0.321456976,
2362.271484,0.321273972,
2362.544922,0.321091125,
2362.818359,0.320907618,
2363.091797,0.320723452,
2363.365479,0.320538834,
2363.63916,0.320353656,
2363.912842,0.320168382,
2364.186768,0.319983521,
2364.460693,0.319798516,
2364.734619,0.319613548,
2365.008545,0.319428455,
2365.282471,0.319242758,
2365.556641,0.319056613,
2365.830811,0.318870179,
2366.10498,0.318683065,
2366.379395,0.318494996,
2366.653564,0.318306398,
2366.927979,0.318117036,
2367.202637,0.317927035,
2367.477051,0.3177369,
2367.751709,0.317547022,
2368.026367,0.31735722,
2368.301025,0.317167398,
2368.575928,0.316978021,
2368.85083,0.316787931,
2369.125732,0.316597657,
2369.400635,0.316406975,
2369.676025,0.316215905,
2369.951172,0.316024552,
2370.226318,0.315832629,
2370.501465,0.315640191,
2370.776855,0.315447813,
2371.052246,0.315255553,
2371.327637,0.315062594,
2371.603027,0.314869583,
2371.878662,0.314676291,
2372.154297,0.31448242,
2372.429932,0.314288133,
2372.705811,0.314093002,
2372.981689,0.313897338,
2373.257568,0.313701521,
2373.533447,0.313504733,
2373.809326,0.313306695,
2374.085449,0.313108366,
2374.361572,0.31291019,
2374.637939,0.312711651,
2374.914063,0.312512962,
2375.190674,0.312314135,
2375.467041,0.312115878,
2375.743652,0.311917313,
2376.02002,0.311717904,
2376.296631,0.311517934,
2376.573242,0.311318218,
2376.850098,0.311118692,
2377.126953,0.310918866,
2377.403564,0.310719186,
2377.680664,0.310519575,
2377.95752,0.310319632,
2378.234619,0.310118249,
2378.511719,0.309916323,
2378.788818,0.309714146,
2379.066162,0.309511929,
2379.343506,0.309309383,
2379.62085,0.30910633,
2379.898193,0.308903365,
2380.175781,0.308700702,
2380.453613,0.308498146,
2380.731201,0.308295688,
2381.008789,0.308093195,
2381.286621,0.307891112,
2381.564453,0.307688724,
2381.842285,0.307486198,
2382.120361,0.307284066,
2382.398193,0.307081951,
2382.67627,0.306879584,
2382.95459,0.306676949,
2383.232666,0.306474376,
2383.510986,0.30627062,
2383.789307,0.306066723,
2384.067627,0.305862071,
2384.346191,0.305656894,
2384.624756,0.30545129,
2384.90332,0.305244498,
2385.181885,0.305036195,
2385.460693,0.304826585,
2385.739502,0.304616983,
2386.018555,0.304407219,
2386.297607,0.304198649,
2386.576416,0.30399064,
2386.855469,0.303782702,
2387.134766,0.303575028,
2387.413818,0.303367216,
2387.693115,0.303157719,
2387.972412,0.302948619,
2388.251709,0.302737896,
2388.53125,0.302526765,
2388.810791,0.302316024,
2389.090332,0.302105325,
2389.369873,0.301894827,
2389.649658,0.30168451,
2389.929443,0.301473891,
2390.209229,0.301263529,
2390.489258,0.301055004,
2390.769043,0.300846313,
2391.049072,0.300639403,
2391.329346,0.300431993,
2391.609619,0.300223965,
2391.889893,0.30001583,
2392.170166,0.299807568,
2392.450684,0.299599883,
2392.730957,0.299392528,
2393.011475,0.299184695,
2393.291992,0.298976923,
2393.572754,0.298769243,
2393.853516,0.298561906,
2394.134277,0.298354585,
2394.415039,0.298146916,
2394.695801,0.297939026,
2394.976807,0.297730678,
2395.257813,0.297520964,
2395.539063,0.297311282,
2395.820068,0.297102206,
2396.101318,0.296893433,
2396.382568,0.296684964,
2396.664063,0.2964762,
2396.945313,0.296267411,
2397.227051,0.296057788,
2397.508789,0.295847925,
2397.790283,0.295638367,
2398.072021,0.295429449,
2398.35376,0.295220809,
2398.635498,0.295012306,
2398.91748,0.294803866,
2399.199463,0.294595747,
2399.481445,0.294387763,
2399.763428,0.294179411,
2400.045654,0.293971363,
2400.327881,0.293762783,
2400.610107,0.293554147,
2400.892334,0.293345211,
2401.174805,0.293136294,
2401.457275,0.292928755,
2401.739746,0.292721258,
2402.022461,0.29251341,
2402.305176,0.292305774,
2402.587891,0.292098244,
2402.871094,0.291891171,
2403.153809,0.291683496,
2403.436768,0.291475008,
2403.719727,0.291266895,
2404.00293,0.291053128,
2404.286133,0.290832838,
2404.569336,0.29061321,
2404.852539,0.290392278,
2405.135986,0.290170099,
2405.419189,0.289948038,
2405.702637,0.289725584,
2405.986328,0.289504037,
2406.27002,0.289282514,
2406.553467,0.289060328,
2406.837402,0.288843484,
2407.121094,0.28863166,
2407.405029,0.288419383,
2407.688965,0.288208863,
2407.9729,0.287999731,
2408.25708,0.28779121,
2408.541504,0.287582857,
2408.825684,0.287375089,
2409.109863,0.287167886,
2409.394287,0.286960579,
2409.678711,0.286752741,
2409.963135,0.28654452,
2410.247803,0.286335328,
2410.532471,0.28612591,
2410.817139,0.285916742,
2411.101807,0.285707425,
2411.386719,0.285499349,
2411.671631,0.285291069,
2411.956543,0.285082594,
2412.241455,0.284874344,
2412.526611,0.284665908,
2412.811768,0.284457763,
2413.096924,0.284251434,
2413.382324,0.284046572,
2413.66748,0.283841275,
2413.953125,0.283636012,
2414.23877,0.283429554,
2414.524414,0.28321729,
2414.810059,0.283004481,
2415.095703,0.282792232,
2415.381348,0.282580138,
2415.667236,0.282367903,
2415.953125,0.282153878,
2416.239014,0.281939968,
2416.525146,0.281726646,
2416.811279,0.281513452,
2417.097412,0.281300227,
2417.383789,0.281092815,
2417.669922,0.280886287,
2417.956299,0.28067981,
2418.242676,0.280473674,
2418.529297,0.280265326,
2418.815918,0.280057046,
2419.102539,0.279846964,
2419.38916,0.279634828,
2419.676025,0.279416197,
2419.963135,0.279197227,
2420.25,0.278978212,
2420.537109,0.278758656,
2420.823975,0.278539217,
2421.111084,0.278320701,
2421.398438,0.278104322,
2421.685547,0.277888507,
2421.9729,0.277672277,
2422.260254,0.277457171,
2422.547852,0.277247971,
2422.835449,0.277036976,
2423.123047,0.276825286,
2423.410645,0.276614964,
2423.698242,0.276404795,
2423.986084,0.276194171,
2424.273926,0.275983845,
2424.562012,0.275773134,
2424.849854,0.275562957,
2425.137939,0.275352773,
2425.42627,0.27514269,
2425.7146,0.274934666,
2426.00293,0.274726945,
2426.29126,0.274518426,
2426.579834,0.274309519,
2426.868164,0.274100388,
2427.156738,0.273891882,
2427.445313,0.273683911,
2427.734131,0.273476155,
2428.022949,0.273269151,
2428.311768,0.273061991,
2428.600586,0.272854962,
2428.889648,0.272647714,
2429.178467,0.272439914,
2429.467773,0.272232496,
2429.756836,0.27202484,
2430.046143,0.271817442,
2430.335449,0.271610878,
2430.624756,0.271401884,
2430.914307,0.271190179,
2431.203857,0.270978803,
2431.493652,0.270767794,
2431.783203,0.270557172,
2432.072998,0.270346512,
2432.362793,0.270140598,
2432.652588,0.269940482,
2432.942627,0.269739216,
2433.232666,0.269539459,
2433.522705,0.269344277,
2433.812744,0.269152184,
2434.103027,0.268960691,
2434.393311,0.268769342,
2434.683594,0.268577656,
2434.974121,0.26838667,
2435.264648,0.268190207,
2435.555176,0.26798748,
2435.845703,0.267784436,
2436.136475,0.267579046,
2436.427246,0.267372254,
2436.718018,0.267164989,
2437.009033,0.266958033,
2437.300293,0.266751388,
2437.591309,0.266544907,
2437.882324,0.266339028,
2438.173584,0.26613339,
2438.464844,0.265928123,
2438.756104,0.265724401,
2439.047363,0.265520209,
2439.338867,0.265316061,
2439.630371,0.265112761,
2439.922119,0.264898544,
2440.213623,0.264677759,
2440.505371,0.264456093,
2440.797363,0.264231206,
2441.089111,0.26400621,
2441.381104,0.26378212,
2441.67334,0.263556838,
2441.965332,0.263332325,
2442.257568,0.263107456,
2442.549805,0.262882006,
2442.842041,0.262667985,
2443.134277,0.262466293,
2443.426758,0.262267499,
2443.719238,0.262071986,
2444.011963,0.261877527,
2444.304443,0.261684824,
2444.597412,0.261493124,
2444.890137,0.261301378,
2445.183105,0.261109599,
2445.476074,0.260917961,
2445.769043,0.260726248,
2446.062012,0.260528827,
2446.355225,0.260330428,
2446.648438,0.260132547,
2446.94165,0.259934605,
2447.235107,0.259737163,
2447.528564,0.259539966,
2447.822021,0.259342583,
2448.115723,0.259145445,
2448.40918,0.258954053,
2448.702881,0.25876263,
2448.996826,0.258569732,
2449.290527,0.258376756,
2449.584473,0.258184073,
2449.878418,0.257991884,
2450.172607,0.257797979,
2450.466797,0.257604549,
2450.760986,0.25741182,
2451.055176,0.257219333,
2451.349609,0.257021324,
2451.644043,0.256814307,
2451.938477,0.256605619,
2452.23291,0.256397573,
2452.527588,0.256189406,
2452.822266,0.255981492,
2453.117188,0.255774578,
2453.412109,0.255567966,
2453.707031,0.255361824,
2454.001953,0.255156244,
2454.296875,0.254949962,
2454.592041,0.254752476,
2454.887207,0.254558434,
2455.182617,0.254357505,
2455.477783,0.25415381,
2455.773193,0.253948951,
2456.068848,0.253743476,
2456.364502,0.253537899,
2456.660156,0.253332178,
2456.955811,0.253125732,
2457.251465,0.252921096,
2457.547363,0.252716568,
2457.843262,0.252511232,
2458.13916,0.252313346,
2458.435303,0.252117309,
2458.731201,0.251922868,
2459.027588,0.251728831,
2459.323975,0.251530996,
2459.620117,0.251336695,
2459.916504,0.251146877,
2460.213135,0.250956577,
2460.509521,0.250768107,
2460.806152,0.250580333,
2461.103027,0.250392693,
2461.399658,0.250207236,
2461.696533,0.25001184,
2461.993652,0.249806359,
2462.290527,0.249604706,
2462.587646,0.249399722,
2462.884766,0.249191232,
2463.181885,0.248985258,
2463.479004,0.248777915,
2463.776367,0.248571336,
2464.07373,0.248365129,
2464.371338,0.248157664,
2464.668945,0.247961376,
2464.966553,0.247775653,
2465.264404,0.247588983,
2465.562012,0.247404001,
2465.859863,0.247220301,
2466.157715,0.247035282,
2466.455811,0.246851517,
2466.753906,0.246668806,
2467.052002,0.246486645,
2467.350098,0.24630558,
2467.648438,0.246123804,
2467.946777,0.245941833,
2468.245361,0.245761981,
2468.543701,0.245581653,
2468.842285,0.245401114,
2469.140869,0.245231534,
2469.439697,0.24506988,
2469.738281,0.244910375,
2470.037109,0.244741355,
2470.336182,0.244569516,
2470.63501,0.244397545,
2470.934326,0.244227392,
2471.233398,0.244056521,
2471.532715,0.243883522,
2471.832031,0.243710902,
2472.131348,0.243528022,
2472.430664,0.243336868,
2472.730225,0.243132511,
2473.029785,0.242933682,
2473.329346,0.242736893,
2473.62915,0.242538625,
2473.928955,0.242339931,
2474.229004,0.242143114,
2474.528809,0.241948645,
2474.828857,0.241755424,
2475.128906,0.241562022,
2475.428955,0.241369412,
2475.729248,0.241189432,
2476.029541,0.241012656,
2476.329834,0.240836833,
2476.630371,0.240665027,
2476.930908,0.240492864,
2477.231689,0.240321122,
2477.532227,0.240148959,
2477.833008,0.239970775,
2478.133789,0.239790139,
2478.43457,0.239611811,
2478.735596,0.23943219,
2479.036621,0.239253822,
2479.337646,0.239074394,
2479.638916,0.238894013,
2479.940186,0.238713724,
2480.241699,0.238534261,
2480.542969,0.238356288,
2480.844482,0.238184559,
2481.145996,0.238027129,
2481.44751,0.237865691,
2481.749268,0.237694301,
2482.051025,0.237521366,
2482.352783,0.237344029,
2482.654785,0.237164702,
2482.956787,0.236980296,
2483.259033,0.236791541,
2483.561035,0.236601922,
2483.863281,0.236406457,
2484.165527,0.236188687,
2484.467773,0.235973913,
2484.770264,0.235776433,
2485.072754,0.235583029,
2485.375244,0.235398926,
2485.677979,0.235215603,
2485.980713,0.235021785,
2486.283691,0.234831119,
2486.586426,0.234642992,
2486.889404,0.234460563,
2487.192383,0.234290068,
2487.495361,0.234121046,
2487.798584,0.233946392,
2488.101807,0.233770617,
2488.405273,0.233593081,
2488.708496,0.233413756,
2489.012207,0.233255357,
2489.315674,0.233095759,
2489.619141,0.232935371,
2489.922852,0.232777886,
2490.226563,0.232606957,
2490.530518,0.232405455,
2490.834473,0.232200508,
2491.138428,0.231995811,
2491.442383,0.231799665,
2491.746582,0.231613547,
2492.050781,0.231420729,
2492.355225,0.231231094,
2492.659424,0.231038333,
2492.963867,0.230836886,
2493.268311,0.230651247,
2493.572998,0.230481895,
2493.877441,0.230312081,
2494.182373,0.230145538,
2494.487061,0.229965604,
2494.791992,0.22977736,
2495.096924,0.229596319,
2495.4021,0.229410986,
2495.707031,0.22922532,
2496.012207,0.229031005,
2496.317383,0.228831052,
2496.622803,0.228647786,
2496.928223,0.22846426,
2497.233643,0.228277935,
2497.539063,0.228089643,
2497.844727,0.227841923,
2498.150635,0.227577185,
2498.456299,0.227313068,
2498.762207,0.227045826,
2499.068115,0.226766227,
2499.374023,0.226457245,
2499.680176,0.226121226,
2499.986328,0.22580442,
2500.29248,0.225493083,
2500.598633,0.225186435,
2500.905029,0.224944607,
2501.21167,0.224706393,
2501.518066,0.224458013,
2501.824707,0.224219044,
2502.131348,0.223985625,
2502.438232,0.223688044,
2502.744873,0.223410502,
2503.051758,0.223123051,
2503.358887,0.222830744,
2503.665771,0.22254124,
2503.9729,0.222248274,
2504.280273,0.221964055,
2504.587402,0.221690824,
2504.894775,0.221411332,
2505.202148,0.221143403,
2505.509766,0.220972901,
2505.817383,0.220805941,
2506.125,0.220636961,
2506.432617,0.220470101,
2506.740479,0.220301324,
2507.04834,0.220133235,
2507.356445,0.21996555,
2507.664307,0.219788933,
2507.972412,0.219603633,
2508.280762,0.219434786,
2508.588867,0.219245797,
2508.897217,0.218965208,
2509.205566,0.218640326,
2509.51416,0.218321014,
2509.82251,0.217987861,
2510.131348,0.217627192,
2510.440186,0.217267382,
2510.748779,0.216880513,
2511.057617,0.216494174,
2511.366699,0.216100363,
2511.675537,0.215727261,
2511.984619,0.21545913,
2512.293945,0.215232452,
2512.603027,0.215005736,
2512.912354,0.2147976,
2513.22168,0.21459893,
2513.531494,0.214325846,
2513.84082,0.214072575,
2514.150635,0.213816253,
2514.460205,0.213544016,
2514.77002,0.213264198,
2515.079834,0.212969451,
2515.389648,0.212679565,
2515.699707,0.212375737,
2516.009766,0.212071942,
2516.319824,0.211798734,
2516.630371,0.211507329,
2516.940674,0.211208695,
2517.250977,0.210922781,
2517.561523,0.210657227,
2517.87207,0.210395507,
2518.182617,0.210110912,
2518.493164,0.209711898,
2518.803955,0.209297963,
2519.114746,0.208837283,
2519.425781,0.20836087,
2519.736816,0.207982197,
2520.047852,0.207627113,
2520.359131,0.207273713,
2520.67041,0.206930575,
2520.981689,0.206620533,
2521.292969,0.20633991,
2521.604492,0.206167456,
2521.916016,0.206018021,
2522.227539,0.205917685,
2522.539307,0.2058233,
2522.851074,0.205724962,
2523.162842,0.205632664,
2523.474854,0.205547458,
2523.786865,0.205449931,
2524.098877,0.205336399,
2524.411133,0.205224043,
2524.723389,0.205110129,
2525.035645,0.204996327,
2525.3479,0.204858143,
2525.6604,0.204633875,
2525.973145,0.204392425,
2526.285645,0.204135692,
2526.598389,0.203778048,
2526.911133,0.203291779,
2527.223877,0.202762508,
2527.536865,0.202232456,
2527.849854,0.201664016,
2528.162842,0.200965072,
2528.476074,0.200240044,
2528.789307,0.19960115,
2529.102783,0.198978029,
2529.41626,0.19835709,
2529.729492,0.197744691,
2530.043213,0.197165863,
2530.356689,0.1966274,
2530.67041,0.196058383,
2530.984131,0.195507245,
2531.298096,0.195093428,
2531.612061,0.194716812,
2531.926025,0.194344156,
2532.240234,0.193991716,
2532.554443,0.193638643,
2532.868652,0.193393824,
2533.182861,0.193313091,
2533.497314,0.193220548,
2533.811768,0.193152906,
2534.126221,0.193091373,
2534.440918,0.193000907,
2534.755615,0.192857993,
2535.070557,0.192542036,
2535.385498,0.19217206,
2535.700439,0.191810121,
2536.015381,0.191425979,
2536.330566,0.190976706,
2536.645752,0.190523083,
2536.960938,0.190067294,
2537.276367,0.189631688,
2537.591797,0.189204474,
2537.907227,0.188839756,
2538.2229,0.188589094,
2538.538574,0.188208781,
2538.854248,0.187748288,
2539.170166,0.187273388,
2539.48584,0.186804388,
2539.802002,0.186425854,
2540.11792,0.186048887,
2540.434082,0.185633234,
2540.750244,0.185249381,
2541.066406,0.184882739,
2541.383057,0.184550907,
2541.699463,0.184349435,
2542.015869,0.184135929,
2542.33252,0.183814097,
2542.64917,0.183474346,
2542.966064,0.18304933,
2543.282715,0.182618764,
2543.599609,0.182226582,
2543.916748,0.181812423,
2544.233643,0.1813975,
2544.551025,0.18108239,
2544.868164,0.180813703,
2545.185547,0.180657177,
2545.50293,0.180653129,
2545.820313,0.180568743,
2546.137939,0.180373121,
2546.455566,0.1801254,
2546.773193,0.179872658,
2547.091064,0.17961546,
2547.408936,0.179343727,
2547.727051,0.179049405,
2548.044922,0.178736049,
2548.363037,0.178361533,
2548.681152,0.177791425,
2548.999512,0.177216481,
2549.317871,0.176658302,
2549.63623,0.176234654,
2549.954834,0.175821981,
2550.273193,0.175460687,
2550.592041,0.175094568,
2550.910889,0.174658409,
2551.229736,0.174218033,
2551.548584,0.173794901,
2551.867432,0.173418362,
2552.186523,0.173026647,
2552.505615,0.172671738,
2552.824951,0.172233302,
2553.144043,0.171749739,
2553.463623,0.171216097,
2553.782959,0.170665444,
2554.102783,0.170009226,
2554.422363,0.169316323,
2554.741943,0.168644257,
2555.061768,0.168090918,
2555.381592,0.167640487,
2555.701416,0.167246346,
2556.021484,0.166855367,
2556.341553,0.166500672,
2556.661865,0.16616949,
2556.981934,0.165874426,
